source,dataset,department,dataset_url,licence_name,licence_version,licence_url,attribution,download_date
District of Muskoka,Building Footprint,,https://map.muskoka.on.ca/datasets/285c396dca0f401390b8b78056f460a5_0/explore,District Municipality of Muskoka - Open Data Licence v.1.0,1,https://map.muskoka.on.ca/pages/terms-of-use,Contains information provided by the District Municipality of Muskoka under licence,2024-12-09
District of North Vancouver,Buildings and Addresses,,https://www.geoweb.dnv.org/data/#,Open Government Licence - North Vancouver,2,https://www.geoweb.dnv.org/data/#,Contains information licensed under the Open Government Licence - North Vancouver.,2024-12-05
District of Saanich,Building,,https://opendata-saanich.hub.arcgis.com/datasets/56fb677dc01949f2b1fdbe7b726897d4_0/explore,Saanich Data Catalogue Licence,,https://www.saanich.ca/assets/Local~Government/Documents/SaanichDataCatalogueLicence.pdf,Contains information licenced under the Open Government Licence - District of Saanich.,2024-12-10
District of Saanich,Address,,https://map.saanich.ca/gisdata/Address/AddressSHP.zip?_ga=2.75554901.1181363931.1736874170-110092810.1733842442,Saanich Data Catalogue Licence,,https://www.saanich.ca/assets/Local~Government/Documents/SaanichDataCatalogueLicence.pdf,Contains information licenced under the Open Government Licence - District of Saanich.,2025-01-14
District of Saanich,Facility,,https://opendata-saanich.hub.arcgis.com/datasets/1b48dfea976e4e56a6a941e086ebc6e9_0/explore,Saanich Data Catalogue Licence,,https://www.saanich.ca/assets/Local~Government/Documents/SaanichDataCatalogueLicence.pdf,Contains information licenced under the Open Government Licence - District of Saanich.,2024-12-10
District of Squamish,Building Points,,https://data.squamish.ca/datasets/f10e96c19e6b4a2e9799fa6a0d2388b4_0/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2024-12-05
District of Squamish,Health Facility,,https://data.squamish.ca/datasets/471c93d744a24a708be842af34986936_0/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2024-12-05
District of Squamish,Building Footprint,,https://data.squamish.ca/datasets/5a3dd891d9e94cb9aa299de078d23c08_1/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2024-12-05
District of Squamish,Addressing,,https://data.squamish.ca/datasets/ae6113adf53540a582defc66dded873a_0/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2025-01-14
District of Squamish,Schools,,https://data.squamish.ca/datasets/5fd79572bccb4fab898cda2c677df0b3_0/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2024-12-05
District of Squamish,Point of Interest,,https://data.squamish.ca/datasets/2561c279beb44d099c232e2f68b94d91_0/explore,Open Government Licence - Squamish,2,https://squamish.ca/discover-squamish/maps-and-data/open-data/,Contains information licensed under the Open Government Licence - Squamish.,2025-01-14
District of Summerland,Cultural Assets,,https://open-data-summerland.hub.arcgis.com/datasets/8dd1f0f9e65b4bd9b1a131605b4183d9_1207/explore,Open Government Licence - District of Summerland,1,https://www.summerland.ca/docs/default-source/gis/summerland-open-government-licence.pdf,Contains information licensed under the Open Government License - District of Summerland.,2024-12-17
District of Summerland,Heritage List,,https://open-data-summerland.hub.arcgis.com/datasets/f38c45dc29c145e08cb5a57b92d67984_1229/explore,Open Government Licence - District of Summerland,1,https://www.summerland.ca/docs/default-source/gis/summerland-open-government-licence.pdf,Contains information licensed under the Open Government License - District of Summerland.,2024-12-17
District of Summerland,Building Footprints,,https://open-data-summerland.hub.arcgis.com/datasets/c783c32110724f178a5e363b9a3ea25a_1203/explore,Open Government Licence - District of Summerland,1,https://www.summerland.ca/docs/default-source/gis/summerland-open-government-licence.pdf,Contains information licensed under the Open Government License - District of Summerland.,2024-12-17
District of West Vancouver,Buildings,,https://mapping.westvancouver.ca/PRODUCTS/OPEN/BUILDINGS/Buildings_SHP.ZIP,Open Government License - West Vancouver,2,https://mapping.westvancouver.ca/OD/Open_Government_License_West_Vancouver-final.pdf,Contains information licensed under the Open Government license - West Vancouver.,2024-12-18
Edmundston,Cadre bati / Building footprints,,https://data-edmundston.opendata.arcgis.com/datasets/475ad0c9d02b4dddb105a594fe1cb38a_1/explore,LICENCE D’UTILISATION DES ENSEMBLES DE DONNÉES D’EDMUNDSTON,1,https://data-edmundston.opendata.arcgis.com/documents/3bf15a6543ef4718ba04bf65272ba76c/about,"Data is freely provided by Edmunston, under the open data terms of use, https://www.arcgis.com/sharing/rest/content/items/3bf15a6543ef4718ba04bf65272ba76c/data",2025-01-15
Government of Canada,"Power Plants, 100 MW or more - North American Cooperation on Energy Information",Natural Resources Canada,https://open.canada.ca/data/en/dataset/40fbe40c-01cd-49d3-8add-0d20ed64c90d,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2025-02-13
Government of Canada,Indigenous Community Infrastructure,Indigenous Services Canada,https://open.canada.ca/data/en/dataset/62155d6f-9167-4972-b77c-b90734b628dc,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2025-02-28
Government of Canada,Grain Elevators in Canada - 2024,Agriculture and Agri-Food Canada,https://open.canada.ca/data/en/dataset/3561d689-2b5b-4cf9-bc68-d7ed0dbacd1b,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2024-12-16
Government of Canada,Building Footprints,Parks Canada,https://open.canada.ca/data/en/dataset/aff6b442-1b27-4f24-8546-6b38f96bba1d,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2024-12-13
Government of Canada,National Railway Network - NRWN - GeoBase Series,Natural Resources Canada,https://open.canada.ca/data/en/dataset/ac26807e-a1e8-49fa-87bf-451175a859b8,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2025-02-28
Government of Canada,Automatically Extracted Buildings,Natural Resources Canada,https://open.canada.ca/data/en/dataset/7a5cda52-c7df-427f-9ced-26f19a8a64d6,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2025-01-21
Government of Canada,Facilities - Point,Parks Canada,https://open.canada.ca/data/en/dataset/3969368d-33b5-47c8-8953-f31b15d8e007,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2024-12-13
Government of Canada,Interest Points,Parks Canada,https://open.canada.ca/data/en/dataset/cf5c266c-3a6a-4a3b-aed1-2ddd6e49d5e6,Open Government Licence - Canada,2,https://open.canada.ca/en/open-government-licence-canada,Contains information licensed under the Open Government Licence - Canada.,2025-02-27
Government of New Brunswick,Address New Brunswick: Civic Address Database,Department of Public Safety,http://www.snb.ca/geonb1/e/DC/catalogue-E.asp,Open Government Licence - New Brunswick,2,http://www.snb.ca/e/2000/data-E.html,Contains information licensed under the Open Government Licence - New Brunswick,2025-02-19
Government of New Brunswick,Buildings,Service New Brunswick,http://www.snb.ca/geonb1/e/DC/catalogue-E.asp,Open Government Licence - New Brunswick,2,http://www.snb.ca/e/2000/data-E.html,Contains information licensed under the Open Government Licence - New Brunswick,2024-11-12
Government of New Brunswick,Public Schools,Department of Education and Early Childhood Development,http://www.snb.ca/geonb1/e/DC/catalogue-E.asp,Open Government Licence - New Brunswick,2,http://www.snb.ca/e/2000/data-E.html,Contains information licensed under the Open Government Licence - New Brunswick,2025-03-07
Government of Nova Scotia,Nova Scotia Topographic DataBase - Buildings (Poly Layer),Service Nova Scotia,https://data.novascotia.ca/Municipalities/Nova-Scotia-Topographic-DataBase-Buildings-Poly-La/t5xr-fjkr/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2024-11-07
Government of Nova Scotia,Nova Scotia Civic Address File - Civic Points,Service Nova Scotia,https://data.novascotia.ca/Municipalities/Nova-Scotia-Civic-Address-File-Civic-Points/tntn-er5g/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2025-01-03
Government of Nova Scotia,Nova Scotia Public School Contact Information,Education and Early Childhood Development,https://data.novascotia.ca/Education-Primary-to-Grade-12/Nova-Scotia-Public-School-Contact-Information/iyap-ttn5/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2025-01-03
Government of Nova Scotia,Department of Community Services Offices,Opportunities and Social Development,https://data.novascotia.ca/Community-Services/Department-of-Community-Services-Offices/kmt6-2fge/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2025-01-03
Government of Nova Scotia,Nova Scotia Museum - Locations,"Communities, Culture, Tourism and Heritage",https://data.novascotia.ca/Arts-Culture-and-History/Nova-Scotia-Museum-Locations/f84a-3hfv/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2025-01-03
Government of Nova Scotia,Hospitals,Health and Wellness,https://data.novascotia.ca/Health-and-Wellness/Hospitals/tmfr-3h8a/about_data,Nova Scotia Open Government Licence,1.1,http://novascotia.ca/opendata/licence.asp,Contains information licensed under the Open Government Licence - Nova Scotia,2025-01-03
Government of Ontario,Forest Processing Facility,,https://geohub.lio.gov.on.ca/datasets/4845d20102df4092a6d96fd33a48333b_22/explore,Open Government Licence - Ontario,1,https://www.ontario.ca/page/open-government-licence-ontario,Contains information licensed under the Open Government Licence - Ontario.,2025-03-07
Government of Ontario,"Fire, Aviation and Emergency Facility Point",,https://geohub.lio.gov.on.ca/datasets/1c468f5516994136abb3e016f0ea21cd_21/explore,Open Government Licence - Ontario,1,https://www.ontario.ca/page/open-government-licence-ontario,Contains information licensed under the Open Government Licence - Ontario.,2025-03-07
Government of Ontario,Ministry of Health service provider locations,,https://geohub.lio.gov.on.ca/datasets/d67220ebba164afa9cf38c0f525f2c0a_0/explore,Open Government Licence - Ontario,1,https://www.ontario.ca/page/open-government-licence-ontario,Contains information licensed under the Open Government Licence - Ontario.,2024-12-20
Government of Ontario,Building to Scale,Ontario Ministry of Natural Resources and Forestry,https://geohub.lio.gov.on.ca/datasets/6a251b78ec14429d894fe51e93eede08_34/explore,Open Government Licence - Ontario,1,https://www.ontario.ca/page/open-government-licence-ontario,Contains information licensed under the Open Government Licence - Ontario.,2024-12-20
